"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Java File Path"
"android.widget.TextView.PIXELS","false","false","true","true","true","int","2","","","\android\widget\TextView.java"
"android.widget.TextView.mContentChanged","false","false","false","false","false","boolean","","","","\android\widget\TextView.java"
"android.widget.CharWrapper.mChars","false","false","true","false","false","char","","","","\android\widget\TextView.java"
"android.widget.TextView.mTransformed","false","false","true","false","false","CharSequence","","","","\android\widget\TextView.java"
"android.widget.TextView.PRIORITY","false","false","true","true","false","int","100","","","\android\widget\TextView.java"
"android.widget.TextView.mSelectionModeChanged","false","false","false","false","false","boolean","","","","\android\widget\TextView.java"
"android.widget.TextView.mLastScroll","false","false","true","false","false","long","","","","\android\widget\TextView.java"
"android.widget.Marquee.mView","false","false","true","false","true","WeakReference<TextView>","","","","\android\widget\TextView.java"
"android.widget.TextView.mCursorChanged","false","false","false","false","false","boolean","","","","\android\widget\TextView.java"
"android.widget.TextView.mChars","false","false","true","false","false","char","","","","\android\widget\TextView.java"
"android.widget.TextView.mInputMethodState","false","false","false","false","false","InputMethodState","","","","\android\widget\TextView.java"
"android.widget.Marquee.MARQUEE_PIXELS_PER_SECOND","false","false","true","true","true","int","30","","","\android\widget\TextView.java"
"android.widget.TextView.mError","false","false","true","false","false","CharSequence","","","","\android\widget\TextView.java"
"android.widget.TextView.CREATOR","true","false","false","true","true","Parcelable.Creator<SavedState>","new Parcelable.Creator<SavedState>() {

    public SavedState createFromParcel(Parcel in) {
        return new SavedState(in);
    }

    public SavedState[] newArray(int size) {
        return new SavedState[size];
    }
}","","","\android\widget\TextView.java"
"android.widget.InputMethodState.mContentChanged","false","false","false","false","false","boolean","","","","\android\widget\TextView.java"
"android.widget.TextView.imeActionLabel","false","false","false","false","false","CharSequence","","","","\android\widget\TextView.java"
"android.widget.TextView.ID_CUT","false","false","true","true","true","int","android.R.id.cut","","","\android\widget\TextView.java"
"android.widget.TextView.imeActionId","false","false","false","false","false","int","","","","\android\widget\TextView.java"
"android.widget.TextView.mLinkTextColor","false","false","true","false","false","ColorStateList","","","","\android\widget\TextView.java"
"android.widget.SavedState.text","false","false","false","false","false","CharSequence","","","","\android\widget\TextView.java"
"android.widget.TextView.mInputContentType","false","false","false","false","false","InputContentType","","","","\android\widget\TextView.java"
"android.widget.Blink.mCancelled","false","false","true","false","false","boolean","","","","\android\widget\TextView.java"
"android.widget.TextView.mHintBoring","false","false","true","false","false","BoringLayout.Metrics","","","","\android\widget\TextView.java"
"android.widget.InputMethodState.mBatchEditNesting","false","false","false","false","false","int","","","","\android\widget\TextView.java"
"android.widget.TextView.mScroller","false","false","true","false","false","Scroller","null","","","\android\widget\TextView.java"
"android.widget.TextView.PREDRAW_PENDING","false","false","true","true","true","int","1","","","\android\widget\TextView.java"
"android.widget.TextView.mEllipsize","false","false","true","false","false","TextUtils.TruncateAt","null","","","\android\widget\TextView.java"
"android.widget.TextView.mScrolled","false","false","true","false","false","boolean","false","","","\android\widget\TextView.java"
"android.widget.TextView.mInput","false","false","true","false","false","KeyListener","","","","\android\widget\TextView.java"
"android.widget.TextView.mDrawableTop","false","false","false","false","false","Drawable","","","","\android\widget\TextView.java"
"android.widget.TextView.extras","false","false","false","false","false","Bundle","","","","\android\widget\TextView.java"
"android.webkit.ViewManager.mWebView","false","false","true","false","true","WebView","","","","\android\webkit\ViewManager.java"
"android.webkit.ViewManager.height","false","false","false","false","false","int","","","","\android\webkit\ViewManager.java"
"android.webkit.ViewManager.width","false","false","false","false","false","int","","","","\android\webkit\ViewManager.java"
"android.webkit.ViewManager.mHidden","false","false","true","false","false","boolean","","","","\android\webkit\ViewManager.java"
"android.webkit.ViewManager.mReadyToDraw","false","false","true","false","false","boolean","","","","\android\webkit\ViewManager.java"
"android.webkit.ViewManager.mView","false","false","false","false","false","View","","","// generic view to show
","\android\webkit\ViewManager.java"
"android.webkit.ChildView.y","false","false","false","false","false","int","","","","\android\webkit\ViewManager.java"
"android.webkit.ChildView.x","false","false","false","false","false","int","","","","\android\webkit\ViewManager.java"
"android.webkit.ChildView.mView","false","false","false","false","false","View","","","// generic view to show
","\android\webkit\ViewManager.java"
"android.webkit.ViewManager.mZoomInProgress","false","false","true","false","false","boolean","false","","","\android\webkit\ViewManager.java"
"android.webkit.ChildView.height","false","false","false","false","false","int","","","","\android\webkit\ViewManager.java"
"android.webkit.ViewManager.x","false","false","false","false","false","int","","","","\android\webkit\ViewManager.java"
"android.webkit.ViewManager.y","false","false","false","false","false","int","","","","\android\webkit\ViewManager.java"
"android.webkit.ViewManager.MAX_SURFACE_DIMENSION","false","false","true","true","true","int","2048","","// GPU Limit (hard coded for now)
","\android\webkit\ViewManager.java"
"android.webkit.ViewManager.mChildren","false","false","true","false","true","ArrayList<ChildView>","new ArrayList<ChildView>()","","","\android\webkit\ViewManager.java"
"android.webkit.ViewManager.MAX_SURFACE_AREA","false","false","true","false","true","int","","","// Threshold at which a surface is prevented from further increasing in size
","\android\webkit\ViewManager.java"
"android.webkit.ChildView.width","false","false","false","false","false","int","","","","\android\webkit\ViewManager.java"
"android.widget.ExpandableListConnector.flPos","false","false","false","false","false","int","","","/**
 * This group's flat list position
 */
","\android\widget\ExpandableListConnector.java"
"android.widget.PositionMetadata.position","true","false","false","false","false","ExpandableListPosition","","","/**
 * Data type to hold the position and its type (child/group)
 */
","\android\widget\ExpandableListConnector.java"
"android.widget.ExpandableListConnector.position","true","false","false","false","false","ExpandableListPosition","","","/**
 * Data type to hold the position and its type (child/group)
 */
","\android\widget\ExpandableListConnector.java"
"android.widget.ExpandableListConnector.lastChildFlPos","false","false","false","false","false","int","","","/**
 * This group's last child's flat list position, so basically
 * the range of this group in the flat list
 */
","\android\widget\ExpandableListConnector.java"
"android.widget.GroupMetadata.CREATOR","true","false","false","true","true","Parcelable.Creator<GroupMetadata>","new Parcelable.Creator<GroupMetadata>() {

    public GroupMetadata createFromParcel(Parcel in) {
        GroupMetadata gm = GroupMetadata.obtain(in.readInt(), in.readInt(), in.readInt(), in.readLong());
        return gm;
    }

    public GroupMetadata[] newArray(int size) {
        return new GroupMetadata[size];
    }
}","","","\android\widget\ExpandableListConnector.java"
"android.widget.GroupMetadata.REFRESH","false","false","false","true","true","int","-1","","","\android\widget\ExpandableListConnector.java"
"android.widget.ExpandableListConnector.mDataSetObserver","false","false","true","false","true","DataSetObserver","new MyDataSetObserver()","","/**
 * Change observer used to have ExpandableListAdapter changes pushed to us
 */
","\android\widget\ExpandableListConnector.java"
"android.widget.ExpandableListConnector.MAX_POOL_SIZE","false","false","true","true","true","int","5","","","\android\widget\ExpandableListConnector.java"
"android.widget.GroupMetadata.lastChildFlPos","false","false","false","false","false","int","","","/**
 * This group's last child's flat list position, so basically
 * the range of this group in the flat list
 */
","\android\widget\ExpandableListConnector.java"
"android.widget.GroupMetadata.gPos","false","false","false","false","false","int","","","/**
 * This group's group position
 */
","\android\widget\ExpandableListConnector.java"
"android.widget.PositionMetadata.sPool","false","false","true","true","false","ArrayList<PositionMetadata>","new ArrayList<PositionMetadata>(MAX_POOL_SIZE)","","","\android\widget\ExpandableListConnector.java"
"android.widget.ExpandableListConnector.groupInsertIndex","true","false","false","false","false","int","","","/**
 * For groups that are collapsed, we use this as the index (in
 * mExpGroupMetadataList) to insert this group when we are expanding
 * this group.
 */
","\android\widget\ExpandableListConnector.java"
"android.widget.ExpandableListConnector.groupMetadata","true","false","false","false","false","GroupMetadata","","","/**
 * Link back to the expanded GroupMetadata for this group. Useful for
 * removing the group from the list of expanded groups inside the
 * connector when we collapse the group, and also as a check to see if
 * the group was expanded or collapsed (this will be null if the group
 * is collapsed since we don't keep that group's metadata)
 */
","\android\widget\ExpandableListConnector.java"
"android.widget.ExpandableListConnector.mTotalExpChildrenCount","false","false","true","false","false","int","","","/**
 * The number of children from all currently expanded groups
 */
","\android\widget\ExpandableListConnector.java"
