"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Class"
"mReadyToDraw","false","false","true","false","false","boolean","null","[]","Optional.empty","\android\webkit\ViewManager.java"
"height","false","false","false","false","false","int","null","[]","Optional.empty","\android\webkit\ViewManager.java"
"mChildren","false","false","true","false","true","ArrayList<ChildView>","new ArrayList<ChildView>()","[]","Optional.empty","\android\webkit\ViewManager.java"
"x","false","false","false","false","false","int","null","[]","Optional.empty","\android\webkit\ViewManager.java"
"y","false","false","false","false","false","int","null","[]","Optional.empty","\android\webkit\ViewManager.java"
"mView","false","false","false","false","false","View","null","[]","Optional[// generic view to show
]","\android\webkit\ViewManager.java"
"MAX_SURFACE_AREA","false","false","true","false","true","int","null","[]","Optional[// Threshold at which a surface is prevented from further increasing in size
]","\android\webkit\ViewManager.java"
"mHidden","false","false","true","false","false","boolean","null","[]","Optional.empty","\android\webkit\ViewManager.java"
"mZoomInProgress","false","false","true","false","false","boolean","false","[]","Optional.empty","\android\webkit\ViewManager.java"
"MAX_SURFACE_DIMENSION","false","false","true","true","true","int","2048","[]","Optional[// GPU Limit (hard coded for now)
]","\android\webkit\ViewManager.java"
"width","false","false","false","false","false","int","null","[]","Optional.empty","\android\webkit\ViewManager.java"
"mWebView","false","false","true","false","true","WebView","null","[]","Optional.empty","\android\webkit\ViewManager.java"
"CREATOR","true","false","false","true","true","Parcelable.Creator<GroupMetadata>","new Parcelable.Creator<GroupMetadata>() {

    public GroupMetadata createFromParcel(Parcel in) {
        GroupMetadata gm = GroupMetadata.obtain(in.readInt(), in.readInt(), in.readInt(), in.readLong());
        return gm;
    }

    public GroupMetadata[] newArray(int size) {
        return new GroupMetadata[size];
    }
}","[]","Optional.empty","\android\widget\ExpandableListConnector.java"
"mExpGroupMetadataList","false","false","true","false","false","ArrayList<GroupMetadata>","null","[]","Optional[/**
 * List of metadata for the currently expanded groups. The metadata consists
 * of data essential for efficiently translating between flat list positions
 * and group/child positions. See {@link GroupMetadata}.
 */
]","\android\widget\ExpandableListConnector.java"
"gPos","false","false","false","false","false","int","null","[]","Optional[/**
 * This group's group position
 */
]","\android\widget\ExpandableListConnector.java"
"flPos","false","false","false","false","false","int","null","[]","Optional[/**
 * This group's flat list position
 */
]","\android\widget\ExpandableListConnector.java"
"MAX_POOL_SIZE","false","false","true","true","true","int","5","[]","Optional.empty","\android\widget\ExpandableListConnector.java"
"mExpandableListAdapter","false","false","true","false","false","ExpandableListAdapter","null","[]","Optional[/**
 * The ExpandableListAdapter to fetch the data/Views for this expandable list
 */
]","\android\widget\ExpandableListConnector.java"
"lastChildFlPos","false","false","false","false","false","int","null","[]","Optional[/**
 * This group's last child's flat list position, so basically
 * the range of this group in the flat list
 */
]","\android\widget\ExpandableListConnector.java"
"mMaxExpGroupCount","false","false","true","false","false","int","Integer.MAX_VALUE","[]","Optional[/**
 * The maximum number of allowable expanded groups. Defaults to 'no limit'
 */
]","\android\widget\ExpandableListConnector.java"
"groupMetadata","true","false","false","false","false","GroupMetadata","null","[]","Optional[/**
 * Link back to the expanded GroupMetadata for this group. Useful for
 * removing the group from the list of expanded groups inside the
 * connector when we collapse the group, and also as a check to see if
 * the group was expanded or collapsed (this will be null if the group
 * is collapsed since we don't keep that group's metadata)
 */
]","\android\widget\ExpandableListConnector.java"
"sPool","false","false","true","true","false","ArrayList<PositionMetadata>","new ArrayList<PositionMetadata>(MAX_POOL_SIZE)","[]","Optional.empty","\android\widget\ExpandableListConnector.java"
"mTotalExpChildrenCount","false","false","true","false","false","int","null","[]","Optional[/**
 * The number of children from all currently expanded groups
 */
]","\android\widget\ExpandableListConnector.java"
"groupInsertIndex","true","false","false","false","false","int","null","[]","Optional[/**
 * For groups that are collapsed, we use this as the index (in
 * mExpGroupMetadataList) to insert this group when we are expanding
 * this group.
 */
]","\android\widget\ExpandableListConnector.java"
"position","true","false","false","false","false","ExpandableListPosition","null","[]","Optional[/**
 * Data type to hold the position and its type (child/group)
 */
]","\android\widget\ExpandableListConnector.java"
"REFRESH","false","false","false","true","true","int","-1","[]","Optional.empty","\android\widget\ExpandableListConnector.java"
"gId","false","false","false","false","false","long","null","[]","Optional[/**
 * This group's id
 */
]","\android\widget\ExpandableListConnector.java"
"mDataSetObserver","false","false","true","false","true","DataSetObserver","new MyDataSetObserver()","[]","Optional[/**
 * Change observer used to have ExpandableListAdapter changes pushed to us
 */
]","\android\widget\ExpandableListConnector.java"
"capabilitiesSpecified","false","false","false","false","false","boolean","null","[]","Optional[/**
 * from --capabilities
 */
]","\com\android\internal\os\ZygoteConnection.java"
"permittedCapabilities","false","false","false","false","false","long","null","[]","Optional.empty","\com\android\internal\os\ZygoteConnection.java"
"CONNECTION_TIMEOUT_MILLIS","false","false","true","true","true","int","1000","[]","Optional[/**
 * {@link android.net.LocalSocket#setSoTimeout} value for connections.
 * Effectively, the amount of time a requestor has between the start of
 * the request and the completed request. The select-loop mode Zygote
 * doesn't have the logic to return to the select loop in the middle of
 * a request, so we need to time out here to avoid being denial-of-serviced.
 */
]","\com\android\internal\os\ZygoteConnection.java"
"uid","false","false","false","false","false","int","0","[]","Optional[/**
 * from --setuid
 */
]","\com\android\internal\os\ZygoteConnection.java"
"uidSpecified","false","false","false","false","false","boolean","null","[]","Optional.empty","\com\android\internal\os\ZygoteConnection.java"
"sPeerWaitSocket","false","false","true","true","false","LocalSocket","null","[]","Optional[/**
 * A long-lived reference to the original command socket used to launch
 * this peer. If ""peer wait"" mode is specified, the process that requested
 * the new VM instance intends to track the lifetime of the spawned instance
 * via the command socket. In this case, the command socket is closed
 * in the Zygote and placed here in the spawned instance so that it will
 * not be collected and finalized. This field remains null at all times
 * in the original Zygote process, and in all spawned processes where
 * ""peer-wait"" mode was not requested.
 */
]","\com\android\internal\os\ZygoteConnection.java"
"remainingArgs","false","false","false","false","false","String","null","[]","Optional[/**
 * Any args after and including the first non-option arg
 * (or after a '--')
 */
]","\com\android\internal\os\ZygoteConnection.java"
"intArray2d","false","false","true","true","true","int","new int[0][0]","[]","Optional[/**
 * a prototype instance for a future List.toArray()
 */
]","\com\android\internal\os\ZygoteConnection.java"
"gids","false","false","false","false","false","int","null","[]","Optional[/**
 * from --setgroups
 */
]","\com\android\internal\os\ZygoteConnection.java"
"classpath","false","false","false","false","false","String","null","[]","Optional[/**
 * from --classpath
 */
]","\com\android\internal\os\ZygoteConnection.java"
"effectiveCapabilities","false","false","false","false","false","long","null","[]","Optional.empty","\com\android\internal\os\ZygoteConnection.java"
"debugFlags","false","false","false","false","false","int","null","[]","Optional[/**
 * From --enable-debugger, --enable-checkjni, --enable-assert, and
 * --enable-safemode
 */
]","\com\android\internal\os\ZygoteConnection.java"
"mSocketReader","false","false","true","false","true","BufferedReader","null","[]","Optional.empty","\com\android\internal\os\ZygoteConnection.java"
"MAX_ZYGOTE_ARGC","false","false","true","true","true","int","1024","[]","Optional[/**
 * max number of arguments that a connection can specify
 */
]","\com\android\internal\os\ZygoteConnection.java"
"peer","false","false","true","false","true","Credentials","null","[]","Optional.empty","\com\android\internal\os\ZygoteConnection.java"
"mSocketOutStream","false","false","true","false","true","DataOutputStream","null","[]","Optional.empty","\com\android\internal\os\ZygoteConnection.java"
"gidSpecified","false","false","false","false","false","boolean","null","[]","Optional.empty","\com\android\internal\os\ZygoteConnection.java"
"TAG","false","false","true","true","true","String","""Zygote""","[]","Optional.empty","\com\android\internal\os\ZygoteConnection.java"
"mSocket","false","false","true","false","true","LocalSocket","null","[]","Optional[/**
 * The command socket.
 *
 * mSocket is retained in the child process in ""peer wait"" mode, so
 * that it closes when the child process terminates. In other cases,
 * it is closed in the peer.
 */
]","\com\android\internal\os\ZygoteConnection.java"
"gid","false","false","false","false","false","int","0","[]","Optional[/**
 * from --setgid
 */
]","\com\android\internal\os\ZygoteConnection.java"
"rlimits","false","false","false","false","false","ArrayList<int[]>","null","[]","Optional[/**
 * from all --rlimit=r,c,m
 */
]","\com\android\internal\os\ZygoteConnection.java"
"peerWait","false","false","false","false","false","boolean","null","[]","Optional[/**
 * from --peer-wait
 */
]","\com\android\internal\os\ZygoteConnection.java"
